onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
102.017	3.5	controlItem	n/a	n/a	11029	10	29	325	3	1	n/a
105.5	3.0	controlItem	n/a	n/a	51029	10	29	326	3	0	n/a
108.498	3.0	controlItem	Foil2	0.397	51029	10	29	327	3	5	controlFoil2
112.015	3.5	controlItem	n/a	n/a	11040	10	40	328	3	1	n/a
115.498	3.0	controlItem	n/a	n/a	61040	10	40	329	3	0	n/a
118.498	3.0	controlItem	True	0.316	61040	10	40	330	3	6	controlTrue
122.013	3.5	criticalItem	n/a	n/a	11015	10	15	331	3	1	n/a
125.497	3.0	criticalItem	n/a	n/a	61015	10	15	332	3	0	n/a
128.497	3.0	criticalItem	True	0.315	61015	10	15	333	3	6	criticalTrue
132.013	3.5	controlItem	n/a	n/a	11049	10	49	334	3	1	n/a
135.495	3.0	controlItem	n/a	n/a	51049	10	49	335	3	0	n/a
138.495	3.0	controlItem	True	0.312	51049	10	49	336	3	5	controlTrue
142.012	3.5	criticalItem	n/a	n/a	11035	10	35	337	3	1	n/a
145.495	3.0	criticalItem	n/a	n/a	61035	10	35	338	3	0	n/a
148.495	3.0	criticalItem	Foil	0.338	61035	10	35	339	3	6	criticalFoil
152.011	3.5	criticalItem	n/a	n/a	11026	10	26	340	3	1	n/a
155.493	3.0	criticalItem	n/a	n/a	61026	10	26	341	3	0	n/a
158.494	3.0	criticalItem	False	0.509	61026	10	26	342	3	6	criticalFalse
162.009	3.5	controlItem	n/a	n/a	11046	10	46	343	3	1	n/a
165.493	3.0	controlItem	n/a	n/a	21046	10	46	344	3	0	n/a
168.492	3.0	controlItem	True	0.342	21046	10	46	345	3	2	controlTrue
172.009	3.5	criticalItem	n/a	n/a	11020	10	20	346	3	1	n/a
175.494	3.0	criticalItem	n/a	n/a	61020	10	20	347	3	0	n/a
178.491	3.0	criticalItem	True	0.31	61020	10	20	348	3	6	criticalTrue
182.007	3.5	controlItem	n/a	n/a	11017	10	17	349	3	1	n/a
185.491	3.0	controlItem	n/a	n/a	71017	10	17	350	3	0	n/a
188.49	3.0	controlItem	Foil2	0.422	71017	10	17	351	3	7	controlFoil2
192.007	3.5	criticalItem	n/a	n/a	11033	10	33	352	3	1	n/a
195.489	3.0	criticalItem	n/a	n/a	71033	10	33	353	3	0	n/a
198.488	3.0	criticalItem	False	0.282	71033	10	33	354	3	7	criticalFalse
202.005	3.5	controlItem	n/a	n/a	11019	10	19	355	3	1	n/a
205.491	3.0	controlItem	n/a	n/a	41019	10	19	356	3	0	n/a
208.488	3.0	controlItem	True	0.405	41019	10	19	357	3	4	controlTrue
212.006	3.5	controlItem	n/a	n/a	11021	10	21	358	3	1	n/a
215.488	3.0	controlItem	n/a	n/a	21021	10	21	359	3	0	n/a
218.486	3.0	controlItem	True	0.296	21021	10	21	360	3	2	controlTrue
222.003	3.5	controlItem	n/a	n/a	11037	10	37	361	3	1	n/a
225.487	3.0	controlItem	n/a	n/a	31037	10	37	362	3	0	n/a
228.486	3.0	controlItem	True	0.31	31037	10	37	363	3	3	controlTrue
232.002	3.5	controlItem	n/a	n/a	11038	10	38	364	3	1	n/a
235.486	3.0	controlItem	n/a	n/a	31038	10	38	365	3	0	n/a
238.486	3.0	controlItem	Foil2	0.414	31038	10	38	366	3	3	controlFoil2
242.001	3.5	criticalItem	n/a	n/a	11023	10	23	367	3	1	n/a
245.486	3.0	criticalItem	n/a	n/a	31023	10	23	368	3	0	n/a
248.485	3.0	criticalItem	True	0.431	31023	10	23	369	3	3	criticalTrue
252.002	n/a	n/a	n/a	n/a	91000	10	0	370	3	9	n/a
256	n/a	n/a	n/a	n/a	80700	7	0	371	3	8	n/a
266.016	3.5	controlItem	n/a	n/a	10705	7	5	372	3	1	n/a
269.5	3.0	controlItem	n/a	n/a	20705	7	5	373	3	0	n/a
272.499	3.0	controlItem	True	0.368	20705	7	5	374	3	2	controlTrue
276.015	3.5	criticalItem	n/a	n/a	10735	7	35	375	3	1	n/a
279.498	3.0	criticalItem	n/a	n/a	70735	7	35	376	3	0	n/a
282.497	3.0	criticalItem	Foil	0.292	70735	7	35	377	3	7	criticalFoil
286.014	3.5	controlItem	n/a	n/a	10750	7	50	378	3	1	n/a
289.498	3.0	controlItem	n/a	n/a	70750	7	50	379	3	0	n/a
292.498	3.0	controlItem	Foil2	0.58	70750	7	50	380	3	7	controlFoil2
296.013	3.5	controlItem	n/a	n/a	10740	7	40	381	3	1	n/a
299.496	3.0	controlItem	n/a	n/a	40740	7	40	382	3	0	n/a
302.496	3.0	controlItem	Foil1	0.375	40740	7	40	383	3	4	controlFoil1
306.011	3.5	criticalItem	n/a	n/a	10719	7	19	384	3	1	n/a
309.494	3.0	criticalItem	n/a	n/a	50719	7	19	385	3	0	n/a
312.494	3.0	criticalItem	Foil	0.412	50719	7	19	386	3	5	criticalFoil
316.011	3.5	criticalItem	n/a	n/a	10704	7	4	387	3	1	n/a
319.494	3.0	criticalItem	n/a	n/a	20704	7	4	388	3	0	n/a
322.494	3.0	criticalItem	True	0.28	20704	7	4	389	3	2	criticalTrue
326.011	3.5	controlItem	n/a	n/a	10711	7	11	390	3	1	n/a
329.493	3.0	controlItem	n/a	n/a	20711	7	11	391	3	0	n/a
332.494	3.0	controlItem	True	0.514	20711	7	11	392	3	2	controlTrue
336.009	3.5	criticalItem	n/a	n/a	10712	7	12	393	3	1	n/a
339.491	3.0	criticalItem	n/a	n/a	40712	7	12	394	3	0	n/a
342.491	3.0	criticalItem	True	0.416	40712	7	12	395	3	4	criticalTrue
346.007	3.5	controlItem	n/a	n/a	10708	7	8	396	3	1	n/a
349.491	3.0	controlItem	n/a	n/a	40708	7	8	397	3	0	n/a
352.49	3.0	controlItem	True	0.35	40708	7	8	398	3	4	controlTrue
356.007	3.5	criticalItem	n/a	n/a	10709	7	9	399	3	1	n/a
359.492	3.0	criticalItem	n/a	n/a	50709	7	9	400	3	0	n/a
362.49	3.0	criticalItem	False	0.33	50709	7	9	401	3	5	criticalFalse
366.006	3.5	criticalItem	n/a	n/a	10726	7	26	402	3	1	n/a
369.49	3.0	criticalItem	n/a	n/a	70726	7	26	403	3	0	n/a
372.49	3.0	criticalItem	False	0.447	70726	7	26	404	3	7	criticalFalse
376.006	3.5	controlItem	n/a	n/a	10720	7	20	405	3	1	n/a
379.489	3.0	controlItem	n/a	n/a	40720	7	20	406	3	0	n/a
382.488	3.0	controlItem	Foil2	0.331	40720	7	20	407	3	4	controlFoil2
386.005	3.5	controlItem	n/a	n/a	10718	7	18	408	3	1	n/a
389.486	3.0	controlItem	n/a	n/a	30718	7	18	409	3	0	n/a
392.487	3.0	controlItem	Foil1	0.294	30718	7	18	410	3	3	controlFoil1
396.003	3.5	controlItem	n/a	n/a	10714	7	14	411	3	1	n/a
399.486	3.0	controlItem	n/a	n/a	70714	7	14	412	3	0	n/a
402.486	3.0	controlItem	True	0.396	70714	7	14	413	3	7	controlTrue
406.002	3.5	criticalItem	n/a	n/a	10744	7	44	414	3	1	n/a
409.485	3.0	criticalItem	n/a	n/a	40744	7	44	415	3	0	n/a
412.484	3.0	criticalItem	False	0.336	40744	7	44	416	3	4	criticalFalse
416.001	3.5	controlItem	n/a	n/a	10734	7	34	417	3	1	n/a
419.485	3.0	controlItem	n/a	n/a	50734	7	34	418	3	0	n/a
422.484	3.0	controlItem	Foil1	0.981	50734	7	34	419	3	5	controlFoil1
426	3.5	criticalItem	n/a	n/a	10746	7	46	420	3	1	n/a
429.482	3.0	criticalItem	n/a	n/a	20746	7	46	421	3	0	n/a
432.482	3.0	criticalItem	Foil	0.516	20746	7	46	422	3	2	criticalFoil
436.016	3.5	controlItem	n/a	n/a	10703	7	3	423	3	1	n/a
439.499	3.0	controlItem	n/a	n/a	40703	7	3	424	3	0	n/a
442.498	3.0	controlItem	Foil1	0.426	40703	7	3	425	3	4	controlFoil1
446.015	3.5	criticalItem	n/a	n/a	10739	7	39	426	3	1	n/a
449.497	3.0	criticalItem	n/a	n/a	70739	7	39	427	3	0	n/a
452.497	3.0	criticalItem	True	0.361	70739	7	39	428	3	7	criticalTrue
456.014	3.5	criticalItem	n/a	n/a	10729	7	29	429	3	1	n/a
459.497	3.0	criticalItem	n/a	n/a	70729	7	29	430	3	0	n/a
462.496	3.0	criticalItem	Foil	0.443	70729	7	29	431	3	7	criticalFoil
466.013	3.5	controlItem	n/a	n/a	10728	7	28	432	3	1	n/a
469.496	3.0	controlItem	n/a	n/a	70728	7	28	433	3	0	n/a
472.495	3.0	controlItem	True	0.401	70728	7	28	434	3	7	controlTrue
476.012	3.5	criticalItem	n/a	n/a	10749	7	49	435	3	1	n/a
479.494	3.0	criticalItem	n/a	n/a	60749	7	49	436	3	0	n/a
482.494	3.0	criticalItem	True	0.371	60749	7	49	437	3	6	criticalTrue
486.01	3.5	controlItem	n/a	n/a	10707	7	7	438	3	1	n/a
489.493	3.0	controlItem	n/a	n/a	40707	7	7	439	3	0	n/a
492.493	3.0	controlItem	Foil2	0.345	40707	7	7	440	3	4	controlFoil2
496.009	3.5	criticalItem	n/a	n/a	10721	7	21	441	3	1	n/a
499.493	3.0	criticalItem	n/a	n/a	70721	7	21	442	3	0	n/a
502.492	3.0	criticalItem	Foil	0.344	70721	7	21	443	3	7	criticalFoil
506.008	n/a	n/a	n/a	n/a	90700	7	0	444	3	9	n/a
