onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
148.494	3.0	controlItem	True	0.755	20909	9	9	339	3	2	controlTrue
152.011	3.5	criticalItem	n/a	n/a	10913	9	13	340	3	1	n/a
155.493	3.0	criticalItem	n/a	n/a	20913	9	13	341	3	0	n/a
158.492	3.0	criticalItem	False	0.743	20913	9	13	342	3	2	criticalFalse
162.009	3.5	criticalItem	n/a	n/a	10919	9	19	343	3	1	n/a
165.493	3.0	criticalItem	n/a	n/a	40919	9	19	344	3	0	n/a
168.492	3.0	criticalItem	True	0.518	40919	9	19	345	3	4	criticalTrue
172.008	3.5	criticalItem	n/a	n/a	10935	9	35	346	3	1	n/a
175.491	3.0	criticalItem	n/a	n/a	30935	9	35	347	3	0	n/a
178.491	3.0	criticalItem	True	0.509	30935	9	35	348	3	3	criticalTrue
182.007	3.5	controlItem	n/a	n/a	10911	9	11	349	3	1	n/a
185.49	3.0	controlItem	n/a	n/a	30911	9	11	350	3	0	n/a
188.49	3.0	controlItem	Foil1	0.48	30911	9	11	351	3	3	controlFoil1
192.006	3.5	criticalItem	n/a	n/a	10908	9	8	352	3	1	n/a
195.489	3.0	criticalItem	n/a	n/a	30908	9	8	353	3	0	n/a
198.488	3.0	criticalItem	True	0.345	30908	9	8	354	3	3	criticalTrue
202.005	3.5	controlItem	n/a	n/a	10931	9	31	355	3	1	n/a
205.488	3.0	controlItem	n/a	n/a	70931	9	31	356	3	0	n/a
208.488	3.0	controlItem	Foil2	0.416	70931	9	31	357	3	7	controlFoil2
212.005	3.5	controlItem	n/a	n/a	10947	9	47	358	3	1	n/a
215.488	3.0	controlItem	n/a	n/a	50947	9	47	359	3	0	n/a
218.489	3.0	controlItem	True	0.45	50947	9	47	360	3	5	controlTrue
222.002	3.5	controlItem	n/a	n/a	10903	9	3	361	3	1	n/a
225.486	3.0	controlItem	n/a	n/a	50903	9	3	362	3	0	n/a
228.485	3.0	controlItem	True	0.377	50903	9	3	363	3	5	controlTrue
232.002	3.5	controlItem	n/a	n/a	10905	9	5	364	3	1	n/a
235.485	3.0	controlItem	n/a	n/a	50905	9	5	365	3	0	n/a
238.485	3.0	controlItem	True	0.414	50905	9	5	366	3	5	controlTrue
242.002	3.5	criticalItem	n/a	n/a	10928	9	28	367	3	1	n/a
245.484	3.0	criticalItem	n/a	n/a	20928	9	28	368	3	0	n/a
248.484	3.0	criticalItem	False	0.585	20928	9	28	369	3	2	criticalFalse
252	n/a	n/a	n/a	n/a	90900	9	0	370	3	9	n/a
256	n/a	n/a	n/a	n/a	80300	3	0	371	3	8	n/a
266.014	3.5	controlItem	n/a	n/a	10345	3	45	372	3	1	n/a
269.498	3.0	controlItem	n/a	n/a	20345	3	45	373	3	0	n/a
272.498	3.0	controlItem	True	0.49	20345	3	45	374	3	2	controlTrue
276.015	3.5	criticalItem	n/a	n/a	10324	3	24	375	3	1	n/a
279.497	3.0	criticalItem	n/a	n/a	50324	3	24	376	3	0	n/a
282.497	3.0	criticalItem	Foil	0.472	50324	3	24	377	3	5	criticalFoil
286.013	3.5	criticalItem	n/a	n/a	10327	3	27	378	3	1	n/a
289.496	3.0	criticalItem	n/a	n/a	30327	3	27	379	3	0	n/a
292.496	3.0	criticalItem	False	0.595	30327	3	27	380	3	3	criticalFalse
296.012	3.5	controlItem	n/a	n/a	10348	3	48	381	3	1	n/a
299.495	3.0	controlItem	n/a	n/a	30348	3	48	382	3	0	n/a
302.495	3.0	controlItem	Foil1	0.429	30348	3	48	383	3	3	controlFoil1
306.011	3.5	controlItem	n/a	n/a	10313	3	13	384	3	1	n/a
309.494	3.0	controlItem	n/a	n/a	50313	3	13	385	3	0	n/a
312.494	3.0	controlItem	True	0.413	50313	3	13	386	3	5	controlTrue
316.011	3.5	controlItem	n/a	n/a	10317	3	17	387	3	1	n/a
319.493	3.0	controlItem	n/a	n/a	30317	3	17	388	3	0	n/a
322.493	3.0	controlItem	Foil1	0.527	30317	3	17	389	3	3	controlFoil1
326.009	3.5	controlItem	n/a	n/a	10329	3	29	390	3	1	n/a
329.492	3.0	controlItem	n/a	n/a	60329	3	29	391	3	0	n/a
332.491	3.0	controlItem	True	0.401	60329	3	29	392	3	6	controlTrue
336.008	3.5	criticalItem	n/a	n/a	10341	3	41	393	3	1	n/a
339.491	3.0	criticalItem	n/a	n/a	30341	3	41	394	3	0	n/a
342.49	3.0	criticalItem	Foil	0.589	30341	3	41	395	3	3	criticalFoil
346.007	3.5	criticalItem	n/a	n/a	10319	3	19	396	3	1	n/a
349.49	3.0	criticalItem	n/a	n/a	70319	3	19	397	3	0	n/a
352.489	3.0	criticalItem	False	0.568	70319	3	19	398	3	7	criticalFalse
356.005	3.5	controlItem	n/a	n/a	10309	3	9	399	3	1	n/a
359.49	3.0	controlItem	n/a	n/a	70309	3	9	400	3	0	n/a
362.488	3.0	controlItem	True	0.864	70309	3	9	401	3	7	controlTrue
366.004	3.5	controlItem	n/a	n/a	10320	3	20	402	3	1	n/a
369.488	3.0	controlItem	n/a	n/a	70320	3	20	403	3	0	n/a
372.487	3.0	controlItem	True	1.268	70320	3	20	404	3	7	controlTrue
376.004	3.5	criticalItem	n/a	n/a	10332	3	32	405	3	1	n/a
379.487	3.0	criticalItem	n/a	n/a	20332	3	32	406	3	0	n/a
382.486	3.0	criticalItem	False	0.404	20332	3	32	407	3	2	criticalFalse
386.003	3.5	criticalItem	n/a	n/a	10344	3	44	408	3	1	n/a
389.486	3.0	criticalItem	n/a	n/a	60344	3	44	409	3	0	n/a
392.485	3.0	criticalItem	True	0.844	60344	3	44	410	3	6	criticalTrue
396.003	3.5	controlItem	n/a	n/a	10331	3	31	411	3	1	n/a
399.484	3.0	controlItem	n/a	n/a	40331	3	31	412	3	0	n/a
402.484	3.0	controlItem	Foil2	0.424	40331	3	31	413	3	4	controlFoil2
406.001	3.5	controlItem	n/a	n/a	10325	3	25	414	3	1	n/a
409.484	3.0	controlItem	n/a	n/a	20325	3	25	415	3	0	n/a
412.485	3.0	controlItem	True	0.495	20325	3	25	416	3	2	controlTrue
415.999	3.5	criticalItem	n/a	n/a	10347	3	47	417	3	1	n/a
419.483	3.0	criticalItem	n/a	n/a	60347	3	47	418	3	0	n/a
422.485	3.0	criticalItem	True	0.47	60347	3	47	419	3	6	criticalTrue
426.015	3.5	controlItem	n/a	n/a	10303	3	3	420	3	1	n/a
429.498	3.0	controlItem	n/a	n/a	60303	3	3	421	3	0	n/a
432.498	3.0	controlItem	True	0.38	60303	3	3	422	3	6	controlTrue
435.999	3.5	controlItem	n/a	n/a	10342	3	42	423	3	1	n/a
439.481	3.0	controlItem	n/a	n/a	40342	3	42	424	3	0	n/a
442.48	3.0	controlItem	True	0.335	40342	3	42	425	3	4	controlTrue
446.013	3.5	criticalItem	n/a	n/a	10336	3	36	426	3	1	n/a
449.496	3.0	criticalItem	n/a	n/a	40336	3	36	427	3	0	n/a
452.497	3.0	criticalItem	True	0.418	40336	3	36	428	3	4	criticalTrue
456.012	3.5	criticalItem	n/a	n/a	10330	3	30	429	3	1	n/a
459.495	3.0	criticalItem	n/a	n/a	30330	3	30	430	3	0	n/a
462.495	3.0	criticalItem	False	0.371	30330	3	30	431	3	3	criticalFalse
466.011	3.5	criticalItem	n/a	n/a	10322	3	22	432	3	1	n/a
469.496	3.0	criticalItem	n/a	n/a	50322	3	22	433	3	0	n/a
472.494	3.0	criticalItem	False	0.495	50322	3	22	434	3	5	criticalFalse
476.01	3.5	controlItem	n/a	n/a	10350	3	50	435	3	1	n/a
479.493	3.0	controlItem	n/a	n/a	50350	3	50	436	3	0	n/a
482.493	3.0	controlItem	Foil1	0.526	50350	3	50	437	3	5	controlFoil1
486.009	3.5	criticalItem	n/a	n/a	10316	3	16	438	3	1	n/a
489.492	3.0	criticalItem	n/a	n/a	30316	3	16	439	3	0	n/a
492.492	3.0	criticalItem	True	0.371	30316	3	16	440	3	3	criticalTrue
496.008	3.5	criticalItem	n/a	n/a	10305	3	5	441	3	1	n/a
499.492	3.0	criticalItem	n/a	n/a	20305	3	5	442	3	0	n/a
502.491	3.0	criticalItem	False	0.899	20305	3	5	443	3	2	criticalFalse
506.008	n/a	n/a	n/a	n/a	90300	3	0	444	3	9	n/a
