onset	duration	trial_type	response	response_time	stim_id	stim_version	stim_events	stim_slides	trial_id	run_id	stim_redcross	subsequent_response_type
2.0339	n/a	n/a	n/a	n/a	80100	8	1	0	106	2	n/a	n/a
6.0324	3.5	genericItem	n/a	n/a	10101	1	1	1	107	2	n/a	n/a
10.0298	3.5	genericItem	n/a	n/a	10102	1	1	2	108	2	n/a	n/a
14.0312	3.5	genericItem	n/a	n/a	10103	1	1	3	109	2	n/a	n/a
18.0301	3.5	controlItem	n/a	n/a	10104	1	1	4	110	2	n/a	controlTrue
22.03	3.5	genericItem	n/a	n/a	10105	1	1	5	111	2	n/a	n/a
26.0306	3.5	genericItem	n/a	n/a	10106	1	1	6	112	2	n/a	n/a
30.0309	3.5	controlItem	n/a	n/a	10107	1	1	7	113	2	n/a	controlTrue
34.0307	3.5	genericItem	1	0.643	10108	1	1	8	114	2	1	n/a
38.0308	3.5	genericItem	n/a	n/a	10109	1	1	9	115	2	n/a	n/a
42.0813	3.5	criticalItem	n/a	n/a	10110	1	1	10	116	2	n/a	criticalFalse
46.031	3.5	genericItem	1	0.686	10111	1	1	11	117	2	1	n/a
50.091	3.5	criticalItem	n/a	n/a	10112	1	1	12	118	2	n/a	criticalFalse
54.0311	3.5	genericItem	n/a	n/a	10113	1	1	13	119	2	n/a	n/a
58.065	3.5	criticalItem	n/a	n/a	10114	1	1	14	120	2	n/a	criticalFalse
62.0317	3.5	genericItem	n/a	n/a	10115	1	1	15	121	2	n/a	n/a
66.0326	3.5	controlItem	n/a	n/a	10116	1	1	16	122	2	n/a	controlTrue
70.0867	3.5	criticalItem	n/a	n/a	10117	1	1	17	123	2	n/a	criticalTrue
74.0306	3.5	controlItem	n/a	n/a	10118	1	1	18	124	2	n/a	controlFoil1
78.0842	3.5	criticalItem	n/a	n/a	10119	1	1	19	125	2	n/a	criticalTrue
82.0304	3.5	genericItem	n/a	n/a	10120	1	1	20	126	2	n/a	n/a
86.0319	3.5	controlItem	n/a	n/a	10121	1	1	21	127	2	n/a	controlFoil1
90.0869	3.5	criticalItem	n/a	n/a	10122	1	1	22	128	2	n/a	criticalTrue
94.0314	3.5	controlItem	n/a	n/a	10123	1	1	23	129	2	n/a	controlFoil2
98.0309	3.5	controlItem	n/a	n/a	10124	1	1	24	130	2	n/a	controlTrue
102.031	3.5	controlItem	n/a	n/a	10125	1	1	25	131	2	n/a	controlTrue
106.087	3.5	criticalItem	n/a	n/a	10126	1	1	26	132	2	n/a	criticalFalse
110.031	3.5	genericItem	n/a	n/a	10127	1	1	27	133	2	n/a	n/a
114.03	3.5	criticalItem	n/a	n/a	10128	1	1	28	134	2	n/a	criticalTrue
118.029	3.5	genericItem	n/a	n/a	10129	1	1	29	135	2	n/a	n/a
122.031	3.5	genericItem	n/a	n/a	10130	1	1	30	136	2	n/a	n/a
126.082	3.5	criticalItem	n/a	n/a	10131	1	1	31	137	2	n/a	criticalFoil
130.029	3.5	controlItem	n/a	n/a	10132	1	1	32	138	2	n/a	controlTrue
134.031	3.5	genericItem	n/a	n/a	10133	1	1	33	139	2	n/a	n/a
138.03	3.5	genericItem	n/a	n/a	10134	1	1	34	140	2	n/a	n/a
142.031	3.5	genericItem	n/a	n/a	10135	1	1	35	141	2	n/a	n/a
146.071	3.5	criticalItem	n/a	n/a	10136	1	1	36	142	2	n/a	criticalTrue
150.03	3.5	genericItem	n/a	n/a	10137	1	1	37	143	2	n/a	n/a
154.03	3.5	genericItem	n/a	n/a	10138	1	1	38	144	2	n/a	n/a
158.03	3.5	genericItem	n/a	n/a	10139	1	1	39	145	2	n/a	n/a
162.03	3.5	controlItem	n/a	n/a	10140	1	1	40	146	2	n/a	controlTrue
166.065	3.5	criticalItem	n/a	n/a	10141	1	1	41	147	2	n/a	criticalFalse
170.029	3.5	genericItem	1	0.839	10142	1	1	42	148	2	1	n/a
174.03	3.5	genericItem	n/a	n/a	10143	1	1	43	149	2	n/a	n/a
178.03	3.5	genericItem	n/a	n/a	10144	1	1	44	150	2	n/a	n/a
182.029	3.5	genericItem	n/a	n/a	10145	1	1	45	151	2	n/a	n/a
186.029	3.5	controlItem	n/a	n/a	10146	1	1	46	152	2	n/a	controlTrue
190.03	3.5	genericItem	n/a	n/a	10147	1	1	47	153	2	n/a	n/a
194.029	3.5	genericItem	n/a	n/a	10148	1	1	48	154	2	n/a	n/a
198.03	3.5	controlItem	n/a	n/a	10149	1	1	49	155	2	n/a	controlTrue
202.063	3.5	criticalItem	n/a	n/a	10150	1	1	50	156	2	n/a	criticalFalse
206.023	n/a	n/a	n/a	n/a	90100	9	1	0	157	2	n/a	n/a
210.024	n/a	n/a	n/a	n/a	80400	8	4	0	158	2	n/a	n/a
214.029	3.5	genericItem	n/a	n/a	10401	1	4	1	159	2	n/a	n/a
218.029	3.5	genericItem	n/a	n/a	10402	1	4	2	160	2	n/a	n/a
222.028	3.5	genericItem	n/a	n/a	10403	1	4	3	161	2	n/a	n/a
226.081	3.5	criticalItem	n/a	n/a	20404	2	4	4	162	2	n/a	criticalFoil
230.03	3.5	genericItem	1	0.814	10405	1	4	5	163	2	1	n/a
234.027	3.5	genericItem	n/a	n/a	10406	1	4	6	164	2	n/a	n/a
238.089	3.5	criticalItem	n/a	n/a	20407	2	4	7	165	2	n/a	criticalFalse
242.03	3.5	genericItem	1	0.662	10408	1	4	8	166	2	1	n/a
246.03	3.5	controlItem	n/a	n/a	10409	1	4	9	167	2	n/a	controlTrue
250.028	3.5	genericItem	n/a	n/a	10410	1	4	10	168	2	n/a	n/a
254.107	3.5	criticalItem	n/a	n/a	20411	2	4	11	169	2	n/a	criticalFalse
258.028	3.5	controlItem	n/a	n/a	10412	1	4	12	170	2	n/a	controlTrue
262.029	3.5	genericItem	n/a	n/a	10413	1	4	13	171	2	n/a	n/a
266.029	3.5	genericItem	1	0.626	10414	1	4	14	172	2	1	n/a
270.027	3.5	criticalItem	n/a	n/a	20415	2	4	15	173	2	n/a	criticalFalse
274.028	3.5	controlItem	n/a	n/a	10416	1	4	16	174	2	n/a	controlTrue
278.063	3.5	criticalItem	n/a	n/a	20417	2	4	17	175	2	n/a	criticalFalse
282.028	3.5	genericItem	n/a	n/a	10418	1	4	18	176	2	n/a	n/a
286.029	3.5	criticalItem	n/a	n/a	20419	2	4	19	177	2	n/a	criticalTrue
290.028	3.5	genericItem	1	0.606	10420	1	4	20	178	2	1	n/a
294.029	3.5	genericItem	n/a	n/a	10421	1	4	21	179	2	n/a	n/a
298.029	3.5	controlItem	n/a	n/a	10422	1	4	22	180	2	n/a	controlFoil1
302.029	3.5	genericItem	n/a	n/a	10423	1	4	23	181	2	n/a	n/a
306.089	3.5	criticalItem	n/a	n/a	20424	2	4	24	182	2	n/a	criticalTrue
310.028	3.5	controlItem	n/a	n/a	10425	1	4	25	183	2	n/a	controlTrue
314.028	3.5	genericItem	n/a	n/a	10426	1	4	26	184	2	n/a	n/a
318.028	3.5	genericItem	n/a	n/a	10427	1	4	27	185	2	n/a	n/a
322.029	3.5	genericItem	n/a	n/a	10428	1	4	28	186	2	n/a	n/a
