onset	duration	trial_type	response	response_time	stim_id	stim_version	stim_events	stim_slides	trial_id	run_id	stim_redcross	subsequent_response_type
130.136	3.5	criticalItem	n/a	n/a	10332	1	3	32	243	3	n/a	criticalTrue
134.089	3.5	genericItem	n/a	n/a	10333	1	3	33	244	3	1	n/a
138.104	3.5	genericItem	n/a	n/a	10334	1	3	34	245	3	n/a	n/a
142.117	3.5	genericItem	n/a	n/a	10335	1	3	35	246	3	n/a	n/a
146.095	3.5	criticalItem	n/a	n/a	10336	1	3	36	247	3	n/a	criticalFalse
150.113	3.5	genericItem	n/a	n/a	10337	1	3	37	248	3	n/a	n/a
154.126	3.5	genericItem	n/a	n/a	10338	1	3	38	249	3	n/a	n/a
158.121	3.5	genericItem	n/a	n/a	10339	1	3	39	250	3	1	n/a
162.083	3.5	genericItem	n/a	n/a	10340	1	3	40	251	3	n/a	n/a
166.065	3.5	criticalItem	n/a	n/a	10341	1	3	41	252	3	n/a	criticalFalse
170.035	3.5	controlItem	n/a	n/a	10342	1	3	42	253	3	n/a	controlFoil1
174.088	3.5	genericItem	n/a	n/a	10343	1	3	43	254	3	n/a	n/a
178.074	3.5	criticalItem	n/a	n/a	10344	1	3	44	255	3	n/a	criticalFalse
182.08	3.5	controlItem	n/a	n/a	10345	1	3	45	256	3	n/a	controlFoil1
186.095	3.5	genericItem	n/a	n/a	10346	1	3	46	257	3	n/a	n/a
190.114	3.5	criticalItem	n/a	n/a	10347	1	3	47	258	3	n/a	criticalFoil
194.07	3.5	controlItem	n/a	n/a	10348	1	3	48	259	3	n/a	controlTrue
198.093	3.5	genericItem	n/a	n/a	10349	1	3	49	260	3	n/a	n/a
202.035	3.5	controlItem	n/a	n/a	10350	1	3	50	261	3	n/a	controlTrue
206.067	n/a	n/a	n/a	n/a	90300	9	3	0	262	3	n/a	n/a
210.086	n/a	n/a	n/a	n/a	80500	8	5	0	263	3	n/a	n/a
214.118	3.5	genericItem	n/a	n/a	10501	1	5	1	264	3	n/a	n/a
218.119	3.5	genericItem	n/a	n/a	10502	1	5	2	265	3	n/a	n/a
222.111	3.5	criticalItem	n/a	n/a	10503	1	5	3	266	3	n/a	criticalFalse
226.074	3.5	genericItem	n/a	n/a	10504	1	5	4	267	3	1	n/a
230.066	3.5	criticalItem	n/a	n/a	10505	1	5	5	268	3	n/a	criticalFalse
234.103	3.5	genericItem	n/a	n/a	10506	1	5	6	269	3	n/a	n/a
238.028	3.5	genericItem	n/a	n/a	10507	1	5	7	270	3	n/a	n/a
242.111	3.5	genericItem	n/a	n/a	10508	1	5	8	271	3	n/a	n/a
246.083	3.5	genericItem	n/a	n/a	10509	1	5	9	272	3	n/a	n/a
250.066	3.5	genericItem	n/a	n/a	10510	1	5	10	273	3	n/a	n/a
254.069	3.5	genericItem	n/a	n/a	10511	1	5	11	274	3	1	n/a
258.097	3.5	genericItem	n/a	n/a	10512	1	5	12	275	3	n/a	n/a
262.062	3.5	genericItem	n/a	n/a	10513	1	5	13	276	3	n/a	n/a
266.064	3.5	controlItem	n/a	n/a	10514	1	5	14	277	3	n/a	n/a
270.117	3.5	controlItem	n/a	n/a	10515	1	5	15	278	3	n/a	controlFoil2
274.11	3.5	criticalItem	n/a	n/a	10516	1	5	16	279	3	n/a	criticalFoil
278.121	3.5	controlItem	n/a	n/a	10517	1	5	17	280	3	n/a	controlFoil2
282.082	3.5	controlItem	n/a	n/a	10518	1	5	18	281	3	n/a	controlFoil2
286.064	3.5	criticalItem	n/a	n/a	10519	1	5	19	282	3	n/a	criticalFalse
290.07	3.5	genericItem	n/a	n/a	10520	1	5	20	283	3	n/a	n/a
294.084	3.5	criticalItem	n/a	n/a	10521	1	5	21	284	3	n/a	criticalFoil
298.104	3.5	controlItem	n/a	n/a	10522	1	5	22	285	3	n/a	controlFoil1
302.039	3.5	criticalItem	n/a	n/a	10523	1	5	23	286	3	n/a	criticalFalse
306.056	3.5	controlItem	n/a	n/a	10524	1	5	24	287	3	n/a	controlTrue
310.103	3.5	controlItem	n/a	n/a	10525	1	5	25	288	3	n/a	controlTrue
314.099	3.5	criticalItem	n/a	n/a	10526	1	5	26	289	3	n/a	criticalFoil
318.06	3.5	controlItem	n/a	n/a	10527	1	5	27	290	3	n/a	controlTrue
322.044	3.5	genericItem	n/a	n/a	10528	1	5	28	291	3	n/a	n/a
326.046	3.5	genericItem	n/a	n/a	10529	1	5	29	292	3	n/a	n/a
330.068	3.5	genericItem	n/a	n/a	10530	1	5	30	293	3	n/a	n/a
334.087	3.5	criticalItem	n/a	n/a	10531	1	5	31	294	3	n/a	criticalTrue
338.094	3.5	controlItem	n/a	n/a	10532	1	5	32	295	3	n/a	controlFoil2
342.113	3.5	genericItem	n/a	n/a	10533	1	5	33	296	3	n/a	n/a
346.077	3.5	genericItem	n/a	n/a	10534	1	5	34	297	3	n/a	n/a
350.041	3.5	genericItem	n/a	n/a	10535	1	5	35	298	3	n/a	n/a
354.105	3.5	genericItem	n/a	n/a	10536	1	5	36	299	3	n/a	n/a
358.075	3.5	genericItem	n/a	n/a	10537	1	5	37	300	3	n/a	n/a
362.062	3.5	genericItem	n/a	n/a	10538	1	5	38	301	3	n/a	n/a
366.045	3.5	criticalItem	n/a	n/a	10539	1	5	39	302	3	n/a	criticalTrue
370.102	3.5	genericItem	n/a	n/a	10540	1	5	40	303	3	n/a	n/a
374.092	3.5	criticalItem	n/a	n/a	10541	1	5	41	304	3	n/a	criticalFalse
378.095	3.5	controlItem	n/a	n/a	10542	1	5	42	305	3	n/a	controlFoil1
382.076	3.5	genericItem	n/a	n/a	10543	1	5	43	306	3	n/a	n/a
386.041	3.5	genericItem	n/a	n/a	10544	1	5	44	307	3	n/a	n/a
390.097	3.5	genericItem	n/a	n/a	10545	1	5	45	308	3	n/a	n/a
394.062	3.5	controlItem	n/a	n/a	10546	1	5	46	309	3	n/a	controlFoil1
398.105	3.5	criticalItem	n/a	n/a	10547	1	5	47	310	3	n/a	criticalTrue
402.065	3.5	genericItem	n/a	n/a	10548	1	5	48	311	3	n/a	n/a
406.093	3.5	controlItem	n/a	n/a	10549	1	5	49	312	3	n/a	controlTrue
410.08	3.5	criticalItem	n/a	n/a	10550	1	5	50	313	3	n/a	criticalFalse
414.065	n/a	n/a	n/a	n/a	90500	9	5	0	314	3	n/a	n/a
418.02	n/a	n/a	n/a	n/a	90000	9	0	0	315	3	n/a	n/a
