onset	duration	trial_type	response	response_time	stim_id	stim_version	stim_events	stim_slides	trial_id	run_id	stim_redcross	subsequent_response_type
338.024	3.5	genericItem	n/a	n/a	10932	1	9	32	85	1	n/a	n/a
342.023	3.5	genericItem	n/a	n/a	10933	1	9	33	86	1	n/a	n/a
346.024	3.5	genericItem	n/a	n/a	10934	1	9	34	87	1	n/a	n/a
350.024	3.5	criticalItem	n/a	n/a	10935	1	9	35	88	1	n/a	criticalFalse
354.024	3.5	genericItem	n/a	n/a	10936	1	9	36	89	1	n/a	n/a
358.023	3.5	genericItem	n/a	n/a	10937	1	9	37	90	1	n/a	n/a
362.023	3.5	genericItem	1	0.528	10938	1	9	38	91	1	1	n/a
366.023	3.5	genericItem	1	2.137	10939	1	9	39	92	1	1	n/a
370.023	3.5	genericItem	n/a	n/a	10940	1	9	40	93	1	n/a	n/a
374.023	3.5	criticalItem	n/a	n/a	10941	1	9	41	94	1	n/a	criticalTrue
378.025	3.5	genericItem	n/a	n/a	10942	1	9	42	95	1	n/a	n/a
382.023	3.5	controlItem	n/a	n/a	10943	1	9	43	96	1	n/a	controlTrue
386.023	3.5	genericItem	n/a	n/a	10944	1	9	44	97	1	n/a	n/a
390.023	3.5	controlItem	n/a	n/a	10945	1	9	45	98	1	n/a	controlFoil2
394.023	3.5	genericItem	n/a	n/a	10946	1	9	46	99	1	n/a	n/a
398.023	3.5	controlItem	n/a	n/a	10947	1	9	47	100	1	n/a	controlTrue
402.023	3.5	genericItem	n/a	n/a	10948	1	9	48	101	1	n/a	n/a
406.024	3.5	criticalItem	n/a	n/a	10949	1	9	49	102	1	n/a	criticalTrue
410.024	3.5	controlItem	n/a	n/a	10950	1	9	50	103	1	n/a	controlFoil1
414.02	n/a	n/a	n/a	n/a	90900	9	9	0	104	1	n/a	n/a
418.02	n/a	n/a	n/a	n/a	90000	9	0	0	105	1	n/a	n/a
