onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
238.485	3.0	criticalItem	False	0.895	70922	9	22	514	4	7	criticalFalse
242.002	3.5	controlItem	n/a	n/a	10945	9	45	515	4	1	n/a
245.486	3.0	controlItem	n/a	n/a	60945	9	45	516	4	0	n/a
248.486	3.0	controlItem	True	1.295	60945	9	45	517	4	6	controlTrue
252.001	n/a	n/a	n/a	n/a	90900	9	0	518	4	9	n/a
256	n/a	n/a	n/a	n/a	80400	4	0	519	4	8	n/a
266	3.5	controlItem	n/a	n/a	10446	4	46	520	4	1	n/a
269.483	3.0	controlItem	n/a	n/a	40446	4	46	521	4	0	n/a
272.482	3.0	controlItem	True	0.756	40446	4	46	522	4	4	controlTrue
276.015	3.5	controlItem	n/a	n/a	10443	4	43	523	4	1	n/a
279.5	3.0	controlItem	n/a	n/a	60443	4	43	524	4	0	n/a
282.498	3.0	controlItem	True	0.455	60443	4	43	525	4	6	controlTrue
286.014	3.5	controlItem	n/a	n/a	10450	4	50	526	4	1	n/a
289.497	3.0	controlItem	n/a	n/a	20450	4	50	527	4	0	n/a
292.497	3.0	controlItem	True	0.566	20450	4	50	528	4	2	controlTrue
296.014	3.5	criticalItem	n/a	n/a	10411	4	11	529	4	1	n/a
299.496	3.0	criticalItem	n/a	n/a	60411	4	11	530	4	0	n/a
302.495	3.0	criticalItem	Foil	1.339	60411	4	11	531	4	6	criticalFoil
306.012	3.5	criticalItem	n/a	n/a	10429	4	29	532	4	1	n/a
309.495	3.0	criticalItem	n/a	n/a	30429	4	29	533	4	0	n/a
312.496	3.0	criticalItem	True	1.145	30429	4	29	534	4	3	criticalTrue
316.011	3.5	criticalItem	n/a	n/a	10415	4	15	535	4	1	n/a
319.495	3.0	criticalItem	n/a	n/a	30415	4	15	536	4	0	n/a
322.494	3.0	criticalItem	True	1.378	30415	4	15	537	4	3	criticalTrue
326.01	3.5	controlItem	n/a	n/a	10444	4	44	538	4	1	n/a
329.493	3.0	controlItem	n/a	n/a	40444	4	44	539	4	0	n/a
332.493	3.0	controlItem	Foil2	0.559	40444	4	44	540	4	4	controlFoil2
336.01	3.5	controlItem	n/a	n/a	10416	4	16	541	4	1	n/a
339.492	3.0	controlItem	n/a	n/a	70416	4	16	542	4	0	n/a
342.492	3.0	controlItem	True	0.722	70416	4	16	543	4	7	controlTrue
346.009	3.5	controlItem	n/a	n/a	10412	4	12	544	4	1	n/a
349.491	3.0	controlItem	n/a	n/a	30412	4	12	545	4	0	n/a
352.492	3.0	controlItem	True	0.97	30412	4	12	546	4	3	controlTrue
356.008	3.5	controlItem	n/a	n/a	10430	4	30	547	4	1	n/a
359.491	3.0	controlItem	n/a	n/a	30430	4	30	548	4	0	n/a
362.49	3.0	controlItem	True	0.619	30430	4	30	549	4	3	controlTrue
366.007	3.5	criticalItem	n/a	n/a	10449	4	49	550	4	1	n/a
369.49	3.0	criticalItem	n/a	n/a	30449	4	49	551	4	0	n/a
372.489	3.0	criticalItem	Foil	1.049	30449	4	49	552	4	3	criticalFoil
376.006	3.5	controlItem	n/a	n/a	10425	4	25	553	4	1	n/a
379.489	3.0	controlItem	n/a	n/a	60425	4	25	554	4	0	n/a
382.489	3.0	controlItem	True	0.778	60425	4	25	555	4	6	controlTrue
386.004	3.5	criticalItem	n/a	n/a	10424	4	24	556	4	1	n/a
389.489	3.0	criticalItem	n/a	n/a	30424	4	24	557	4	0	n/a
392.487	3.0	criticalItem	True	0.693	30424	4	24	558	4	3	criticalTrue
396.004	3.5	criticalItem	n/a	n/a	10407	4	7	559	4	1	n/a
399.486	3.0	criticalItem	n/a	n/a	50407	4	7	560	4	0	n/a
402.487	3.0	criticalItem	True	1.172	50407	4	7	561	4	5	criticalTrue
406.002	3.5	criticalItem	n/a	n/a	10436	4	36	562	4	1	n/a
409.485	3.0	criticalItem	n/a	n/a	60436	4	36	563	4	0	n/a
412.485	3.0	criticalItem	False	1.34	60436	4	36	564	4	6	criticalFalse
416.001	3.5	controlItem	n/a	n/a	10442	4	42	565	4	1	n/a
419.485	3.0	controlItem	n/a	n/a	60442	4	42	566	4	0	n/a
422.484	3.0	controlItem	True	0.43	60442	4	42	567	4	6	controlTrue
426.001	3.5	criticalItem	n/a	n/a	10440	4	40	568	4	1	n/a
429.484	3.0	criticalItem	n/a	n/a	60440	4	40	569	4	0	n/a
432.484	3.0	criticalItem	True	0.949	60440	4	40	570	4	6	criticalTrue
435.999	3.5	criticalItem	n/a	n/a	10419	4	19	571	4	1	n/a
439.483	3.0	criticalItem	n/a	n/a	30419	4	19	572	4	0	n/a
442.482	3.0	criticalItem	True	0.526	30419	4	19	573	4	3	criticalTrue
446.015	3.5	controlItem	n/a	n/a	10448	4	48	574	4	1	n/a
449.498	3.0	controlItem	n/a	n/a	40448	4	48	575	4	0	n/a
452.497	3.0	controlItem	Foil1	0.799	40448	4	48	576	4	4	controlFoil1
456.014	3.5	criticalItem	n/a	n/a	10438	4	38	577	4	1	n/a
459.498	3.0	criticalItem	n/a	n/a	30438	4	38	578	4	0	n/a
462.497	3.0	criticalItem	Foil	1.1	30438	4	38	579	4	3	criticalFoil
466.014	3.5	controlItem	n/a	n/a	10409	4	9	580	4	1	n/a
469.495	3.0	controlItem	n/a	n/a	50409	4	9	581	4	0	n/a
472.496	3.0	controlItem	True	0.505	50409	4	9	582	4	5	controlTrue
476.012	3.5	criticalItem	n/a	n/a	10404	4	4	583	4	1	n/a
479.496	3.0	criticalItem	n/a	n/a	40404	4	4	584	4	0	n/a
482.494	3.0	criticalItem	Foil	0.566	40404	4	4	585	4	4	criticalFoil
486.011	3.5	criticalItem	n/a	n/a	10417	4	17	586	4	1	n/a
489.494	3.0	criticalItem	n/a	n/a	40417	4	17	587	4	0	n/a
492.494	3.0	criticalItem	Foil	1.195	40417	4	17	588	4	4	criticalFoil
496.01	3.5	controlItem	n/a	n/a	10422	4	22	589	4	1	n/a
499.494	3.0	controlItem	n/a	n/a	60422	4	22	590	4	0	n/a
502.493	3.0	controlItem	Foil2	0.438	60422	4	22	591	4	6	controlFoil2
506.009	n/a	n/a	n/a	n/a	90400	4	0	592	4	9	n/a
