onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
145.495	3.0	controlItem	n/a	n/a	20903	9	3	190	2	0	n/a
148.493	3.0	controlItem	True	0.79	20903	9	3	191	2	2	controlTrue
152.01	3.5	criticalItem	n/a	n/a	10904	9	4	192	2	1	n/a
155.493	3.0	criticalItem	n/a	n/a	20904	9	4	193	2	0	n/a
158.492	3.0	criticalItem	True	0.558	20904	9	4	194	2	2	criticalTrue
162.01	3.5	controlItem	n/a	n/a	10909	9	9	195	2	1	n/a
165.492	3.0	controlItem	n/a	n/a	40909	9	9	196	2	0	n/a
168.491	3.0	controlItem	True	0.758	40909	9	9	197	2	4	controlTrue
172.007	3.5	controlItem	n/a	n/a	10917	9	17	198	2	1	n/a
175.491	3.0	controlItem	n/a	n/a	70917	9	17	199	2	0	n/a
178.49	3.0	controlItem	Foil1	0.71	70917	9	17	200	2	7	controlFoil1
182.008	3.5	controlItem	n/a	n/a	10943	9	43	201	2	1	n/a
185.489	3.0	controlItem	n/a	n/a	40943	9	43	202	2	0	n/a
188.489	3.0	controlItem	True	0.702	40943	9	43	203	2	4	controlTrue
192.007	3.5	criticalItem	n/a	n/a	10949	9	49	204	2	1	n/a
195.49	3.0	criticalItem	n/a	n/a	60949	9	49	205	2	0	n/a
198.488	3.0	criticalItem	True	0.53	60949	9	49	206	2	6	criticalTrue
202.004	3.5	criticalItem	n/a	n/a	10935	9	35	207	2	1	n/a
205.489	3.0	criticalItem	n/a	n/a	30935	9	35	208	2	0	n/a
208.487	3.0	criticalItem	True	0.554	30935	9	35	209	2	3	criticalTrue
212.003	3.5	criticalItem	n/a	n/a	10928	9	28	210	2	1	n/a
215.487	3.0	criticalItem	n/a	n/a	50928	9	28	211	2	0	n/a
218.486	3.0	criticalItem	Foil	0.939	50928	9	28	212	2	5	criticalFoil
222.004	3.5	controlItem	n/a	n/a	10923	9	23	213	2	1	n/a
225.487	3.0	controlItem	n/a	n/a	40923	9	23	214	2	0	n/a
228.486	3.0	controlItem	True	0.489	40923	9	23	215	2	4	controlTrue
232.001	3.5	criticalItem	n/a	n/a	10926	9	26	216	2	1	n/a
235.486	3.0	criticalItem	n/a	n/a	60926	9	26	217	2	0	n/a
238.484	3.0	criticalItem	False	0.455	60926	9	26	218	2	6	criticalFalse
242	3.5	criticalItem	n/a	n/a	10913	9	13	219	2	1	n/a
245.485	3.0	criticalItem	n/a	n/a	30913	9	13	220	2	0	n/a
248.483	3.0	criticalItem	Foil	0.542	30913	9	13	221	2	3	criticalFoil
252.001	n/a	n/a	n/a	n/a	90900	9	0	222	2	9	n/a
255.999	n/a	n/a	n/a	n/a	80500	5	0	223	2	8	n/a
266.014	3.5	criticalItem	n/a	n/a	10519	5	19	224	2	1	n/a
269.498	3.0	criticalItem	n/a	n/a	50519	5	19	225	2	0	n/a
272.499	3.0	criticalItem	False	0.505	50519	5	19	226	2	5	criticalFalse
276.015	3.5	controlItem	n/a	n/a	10517	5	17	227	2	1	n/a
279.498	3.0	controlItem	n/a	n/a	50517	5	17	228	2	0	n/a
282.497	3.0	controlItem	Foil2	0.424	50517	5	17	229	2	5	controlFoil2
286.012	3.5	criticalItem	n/a	n/a	10521	5	21	230	2	1	n/a
289.496	3.0	criticalItem	n/a	n/a	70521	5	21	231	2	0	n/a
292.496	3.0	criticalItem	False	0.482	70521	5	21	232	2	7	criticalFalse
296.012	3.5	controlItem	n/a	n/a	10546	5	46	233	2	1	n/a
299.496	3.0	controlItem	n/a	n/a	50546	5	46	234	2	0	n/a
302.495	3.0	controlItem	True	0.511	50546	5	46	235	2	5	controlTrue
306.011	3.5	criticalItem	n/a	n/a	10523	5	23	236	2	1	n/a
309.495	3.0	criticalItem	n/a	n/a	40523	5	23	237	2	0	n/a
312.494	3.0	criticalItem	False	0.535	40523	5	23	238	2	4	criticalFalse
316.011	3.5	criticalItem	n/a	n/a	10541	5	41	239	2	1	n/a
319.494	3.0	criticalItem	n/a	n/a	50541	5	41	240	2	0	n/a
322.493	3.0	criticalItem	True	0.87	50541	5	41	241	2	5	criticalTrue
326.009	3.5	criticalItem	n/a	n/a	10547	5	47	242	2	1	n/a
329.492	3.0	criticalItem	n/a	n/a	60547	5	47	243	2	0	n/a
332.493	3.0	criticalItem	True	0.51	60547	5	47	244	2	6	criticalTrue
336.008	3.5	controlItem	n/a	n/a	10522	5	22	245	2	1	n/a
339.491	3.0	controlItem	n/a	n/a	50522	5	22	246	2	0	n/a
342.492	3.0	controlItem	True	0.565	50522	5	22	247	2	5	controlTrue
346.007	3.5	criticalItem	n/a	n/a	10526	5	26	248	2	1	n/a
349.49	3.0	criticalItem	n/a	n/a	20526	5	26	249	2	0	n/a
352.491	3.0	criticalItem	True	0.504	20526	5	26	250	2	2	criticalTrue
356.007	3.5	controlItem	n/a	n/a	10524	5	24	251	2	1	n/a
359.49	3.0	controlItem	n/a	n/a	70524	5	24	252	2	0	n/a
362.489	3.0	controlItem	True	0.433	70524	5	24	253	2	7	controlTrue
366.004	3.5	controlItem	n/a	n/a	10514	5	14	254	2	1	n/a
369.489	3.0	controlItem	n/a	n/a	30514	5	14	255	2	0	n/a
372.489	3.0	controlItem	True	0.591	30514	5	14	256	2	3	controlTrue
376.005	3.5	controlItem	n/a	n/a	10532	5	32	257	2	1	n/a
379.487	3.0	controlItem	n/a	n/a	40532	5	32	258	2	0	n/a
382.487	3.0	controlItem	True	0.488	40532	5	32	259	2	4	controlTrue
386.004	3.5	controlItem	n/a	n/a	10549	5	49	260	2	1	n/a
389.487	3.0	controlItem	n/a	n/a	60549	5	49	261	2	0	n/a
392.487	3.0	controlItem	True	0.705	60549	5	49	262	2	6	controlTrue
396.003	3.5	criticalItem	n/a	n/a	10531	5	31	263	2	1	n/a
399.486	3.0	criticalItem	n/a	n/a	30531	5	31	264	2	0	n/a
402.486	3.0	criticalItem	False	0.515	30531	5	31	265	2	3	criticalFalse
406.001	3.5	criticalItem	n/a	n/a	10550	5	50	266	2	1	n/a
409.484	3.0	criticalItem	n/a	n/a	40550	5	50	267	2	0	n/a
412.484	3.0	criticalItem	True	0.633	40550	5	50	268	2	4	criticalTrue
416	3.5	criticalItem	n/a	n/a	10503	5	3	269	2	1	n/a
419.483	3.0	criticalItem	n/a	n/a	40503	5	3	270	2	0	n/a
422.483	3.0	criticalItem	False	0.849	40503	5	3	271	2	4	criticalFalse
426.015	3.5	controlItem	n/a	n/a	10542	5	42	272	2	1	n/a
429.5	3.0	controlItem	n/a	n/a	50542	5	42	273	2	0	n/a
432.5	3.0	controlItem	Foil1	0.721	50542	5	42	274	2	5	controlFoil1
436.015	3.5	criticalItem	n/a	n/a	10505	5	5	275	2	1	n/a
439.498	3.0	criticalItem	n/a	n/a	20505	5	5	276	2	0	n/a
442.497	3.0	criticalItem	True	0.479	20505	5	5	277	2	2	criticalTrue
446.015	3.5	controlItem	n/a	n/a	10525	5	25	278	2	1	n/a
449.497	3.0	controlItem	n/a	n/a	60525	5	25	279	2	0	n/a
452.497	3.0	controlItem	Foil1	0.532	60525	5	25	280	2	6	controlFoil1
456.013	3.5	controlItem	n/a	n/a	10518	5	18	281	2	1	n/a
459.496	3.0	controlItem	n/a	n/a	70518	5	18	282	2	0	n/a
462.495	3.0	controlItem	True	0.454	70518	5	18	283	2	7	controlTrue
466.013	3.5	controlItem	n/a	n/a	10515	5	15	284	2	1	n/a
469.494	3.0	controlItem	n/a	n/a	50515	5	15	285	2	0	n/a
472.494	3.0	controlItem	Foil2	0.651	50515	5	15	286	2	5	controlFoil2
476.012	3.5	controlItem	n/a	n/a	10527	5	27	287	2	1	n/a
479.495	3.0	controlItem	n/a	n/a	30527	5	27	288	2	0	n/a
482.494	3.0	controlItem	True	0.542	30527	5	27	289	2	3	controlTrue
486.009	3.5	criticalItem	n/a	n/a	10516	5	16	290	2	1	n/a
489.494	3.0	criticalItem	n/a	n/a	30516	5	16	291	2	0	n/a
492.492	3.0	criticalItem	True	0.622	30516	5	16	292	2	3	criticalTrue
496.01	3.5	criticalItem	n/a	n/a	10539	5	39	293	2	1	n/a
499.491	3.0	criticalItem	n/a	n/a	60539	5	39	294	2	0	n/a
502.492	3.0	criticalItem	Foil	0.518	60539	5	39	295	2	6	criticalFoil
506.008	n/a	n/a	n/a	n/a	90500	5	0	296	2	9	n/a
