onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
175.491	3.0	criticalItem	n/a	n/a	40531	5	31	199	2	0	n/a
178.489	3.0	criticalItem	True	0.47	40531	5	31	200	2	4	criticalTrue
182.007	3.5	criticalItem	n/a	n/a	10523	5	23	201	2	1	n/a
185.489	3.0	criticalItem	n/a	n/a	50523	5	23	202	2	0	n/a
188.49	3.0	criticalItem	True	0.47	50523	5	23	203	2	5	criticalTrue
192.006	3.5	criticalItem	n/a	n/a	10519	5	19	204	2	1	n/a
195.488	3.0	criticalItem	n/a	n/a	30519	5	19	205	2	0	n/a
198.488	3.0	criticalItem	True	1.044	30519	5	19	206	2	3	criticalTrue
202.004	3.5	criticalItem	n/a	n/a	10505	5	5	207	2	1	n/a
205.487	3.0	criticalItem	n/a	n/a	60505	5	5	208	2	0	n/a
208.487	3.0	criticalItem	False	1.77	60505	5	5	209	2	6	criticalFalse
212.005	3.5	controlItem	n/a	n/a	10542	5	42	210	2	1	n/a
215.487	3.0	controlItem	n/a	n/a	60542	5	42	211	2	0	n/a
218.486	3.0	controlItem	True	0.425	60542	5	42	212	2	6	controlTrue
222.002	3.5	criticalItem	n/a	n/a	10541	5	41	213	2	1	n/a
225.485	3.0	criticalItem	n/a	n/a	70541	5	41	214	2	0	n/a
228.485	3.0	criticalItem	False	0.569	70541	5	41	215	2	7	criticalFalse
232.002	3.5	criticalItem	n/a	n/a	10547	5	47	216	2	1	n/a
235.484	3.0	criticalItem	n/a	n/a	40547	5	47	217	2	0	n/a
238.485	3.0	criticalItem	True	1.871	40547	5	47	218	2	4	criticalTrue
242	3.5	criticalItem	n/a	n/a	10526	5	26	219	2	1	n/a
245.484	3.0	criticalItem	n/a	n/a	30526	5	26	220	2	0	n/a
248.485	3.0	criticalItem	False	1.783	30526	5	26	221	2	3	criticalFalse
251.999	n/a	n/a	n/a	n/a	90500	5	0	222	2	9	n/a
256.015	n/a	n/a	n/a	n/a	80900	9	0	223	2	8	n/a
266.015	3.5	controlItem	n/a	n/a	10947	9	47	224	2	1	n/a
269.498	3.0	controlItem	n/a	n/a	20947	9	47	225	2	0	n/a
272.497	3.0	controlItem	True	2.176	20947	9	47	226	2	2	controlTrue
276.014	3.5	criticalItem	n/a	n/a	10949	9	49	227	2	1	n/a
279.496	3.0	criticalItem	n/a	n/a	40949	9	49	228	2	0	n/a
282.497	3.0	criticalItem	True	0.446	40949	9	49	229	2	4	criticalTrue
286.012	3.5	controlItem	n/a	n/a	10911	9	11	230	2	1	n/a
289.495	3.0	controlItem	n/a	n/a	70911	9	11	231	2	0	n/a
292.495	3.0	controlItem	Foil1	1.254	70911	9	11	232	2	7	controlFoil1
296.012	3.5	controlItem	n/a	n/a	10917	9	17	233	2	1	n/a
299.494	3.0	controlItem	n/a	n/a	30917	9	17	234	2	0	n/a
302.494	3.0	controlItem	True	1.195	30917	9	17	235	2	3	controlTrue
306.011	3.5	criticalItem	n/a	n/a	10910	9	10	236	2	1	n/a
309.494	3.0	criticalItem	n/a	n/a	50910	9	10	237	2	0	n/a
312.494	3.0	criticalItem	False	0.996	50910	9	10	238	2	5	criticalFalse
316.01	3.5	criticalItem	n/a	n/a	10908	9	8	239	2	1	n/a
319.492	3.0	criticalItem	n/a	n/a	30908	9	8	240	2	0	n/a
322.492	3.0	criticalItem	True	0.708	30908	9	8	241	2	3	criticalTrue
326.008	3.5	criticalItem	n/a	n/a	10922	9	22	242	2	1	n/a
329.494	3.0	criticalItem	n/a	n/a	40922	9	22	243	2	0	n/a
332.492	3.0	criticalItem	False	0.356	40922	9	22	244	2	4	criticalFalse
336.007	3.5	criticalItem	n/a	n/a	10919	9	19	245	2	1	n/a
339.491	3.0	criticalItem	n/a	n/a	60919	9	19	246	2	0	n/a
342.491	3.0	criticalItem	False	0.632	60919	9	19	247	2	6	criticalFalse
346.006	3.5	controlItem	n/a	n/a	10950	9	50	248	2	1	n/a
349.49	3.0	controlItem	n/a	n/a	50950	9	50	249	2	0	n/a
352.489	3.0	controlItem	True	2.781	50950	9	50	250	2	5	controlTrue
356.005	3.5	controlItem	n/a	n/a	10923	9	23	251	2	1	n/a
359.489	3.0	controlItem	n/a	n/a	60923	9	23	252	2	0	n/a
362.489	3.0	controlItem	True	1.976	60923	9	23	253	2	6	controlTrue
366.005	3.5	criticalItem	n/a	n/a	10935	9	35	254	2	1	n/a
369.488	3.0	criticalItem	n/a	n/a	50935	9	35	255	2	0	n/a
372.486	3.0	criticalItem	False	2.224	50935	9	35	256	2	5	criticalFalse
376.003	3.5	criticalItem	n/a	n/a	10928	9	28	257	2	1	n/a
379.486	3.0	criticalItem	n/a	n/a	40928	9	28	258	2	0	n/a
382.486	3.0	criticalItem	False	0.343	40928	9	28	259	2	4	criticalFalse
386.003	3.5	controlItem	n/a	n/a	10915	9	15	260	2	1	n/a
389.487	3.0	controlItem	n/a	n/a	60915	9	15	261	2	0	n/a
392.485	3.0	controlItem	Foil1	1.409	60915	9	15	262	2	6	controlFoil1
396.001	3.5	criticalItem	n/a	n/a	10904	9	4	263	2	1	n/a
399.485	3.0	criticalItem	n/a	n/a	60904	9	4	264	2	0	n/a
402.484	3.0	criticalItem	True	0.366	60904	9	4	265	2	6	criticalTrue
406.001	3.5	criticalItem	n/a	n/a	10924	9	24	266	2	1	n/a
409.484	3.0	criticalItem	n/a	n/a	70924	9	24	267	2	0	n/a
412.483	3.0	criticalItem	True	0.976	70924	9	24	268	2	7	criticalTrue
416.015	3.5	controlItem	n/a	n/a	10903	9	3	269	2	1	n/a
419.499	3.0	controlItem	n/a	n/a	30903	9	3	270	2	0	n/a
422.5	3.0	controlItem	Foil2	0.942	30903	9	3	271	2	3	controlFoil2
426.015	3.5	criticalItem	n/a	n/a	10913	9	13	272	2	1	n/a
429.499	3.0	criticalItem	n/a	n/a	40913	9	13	273	2	0	n/a
432.497	3.0	criticalItem	True	1.423	40913	9	13	274	2	4	criticalTrue
436.015	3.5	controlItem	n/a	n/a	10905	9	5	275	2	1	n/a
439.498	3.0	controlItem	n/a	n/a	40905	9	5	276	2	0	n/a
442.496	3.0	controlItem	Foil1	1.086	40905	9	5	277	2	4	controlFoil1
446.013	3.5	controlItem	n/a	n/a	10943	9	43	278	2	1	n/a
449.498	3.0	controlItem	n/a	n/a	20943	9	43	279	2	0	n/a
452.496	3.0	controlItem	True	0.3	20943	9	43	280	2	2	controlTrue
456.012	3.5	criticalItem	n/a	n/a	10926	9	26	281	2	1	n/a
459.496	3.0	criticalItem	n/a	n/a	70926	9	26	282	2	0	n/a
462.494	3.0	criticalItem	False	0.703	70926	9	26	283	2	7	criticalFalse
466.011	3.5	controlItem	n/a	n/a	10909	9	9	284	2	1	n/a
469.495	3.0	controlItem	n/a	n/a	20909	9	9	285	2	0	n/a
472.495	3.0	controlItem	True	0.635	20909	9	9	286	2	2	controlTrue
476.01	3.5	controlItem	n/a	n/a	10931	9	31	287	2	1	n/a
479.494	3.0	controlItem	n/a	n/a	70931	9	31	288	2	0	n/a
482.493	3.0	controlItem	True	0.401	70931	9	31	289	2	7	controlTrue
486.009	3.5	controlItem	n/a	n/a	10945	9	45	290	2	1	n/a
489.492	3.0	controlItem	n/a	n/a	40945	9	45	291	2	0	n/a
492.492	3.0	controlItem	Foil1	0.736	40945	9	45	292	2	4	controlFoil1
496.007	3.5	criticalItem	n/a	n/a	10941	9	41	293	2	1	n/a
499.476	3.0	criticalItem	n/a	n/a	30941	9	41	294	2	0	n/a
502.491	3.0	criticalItem	True	1.079	30941	9	41	295	2	3	criticalTrue
506.007	n/a	n/a	n/a	n/a	90900	9	0	296	2	9	n/a
