onset	duration	trial_type	response	response_time	stim_id	stim_version	stim_events	stim_slides	trial_id	run_id	stim_redcross	subsequent_response_type
310.023	3.5	genericItem	n/a	n/a	10725	1	7	25	183	2	n/a	n/a
314.024	3.5	criticalItem	n/a	n/a	20726	2	7	26	184	2	n/a	criticalTrue
318.024	3.5	genericItem	n/a	n/a	10727	1	7	27	185	2	n/a	n/a
322.024	3.5	controlItem	n/a	n/a	10728	1	7	28	186	2	n/a	controlFoil2
326.024	3.5	criticalItem	n/a	n/a	20729	2	7	29	187	2	n/a	criticalTrue
330.024	3.5	genericItem	n/a	n/a	10730	1	7	30	188	2	n/a	n/a
334.023	3.5	genericItem	n/a	n/a	10731	1	7	31	189	2	n/a	n/a
338.024	3.5	genericItem	n/a	n/a	10732	1	7	32	190	2	n/a	n/a
342.023	3.5	genericItem	n/a	n/a	10733	1	7	33	191	2	n/a	n/a
346.024	3.5	controlItem	n/a	n/a	10734	1	7	34	192	2	n/a	controlFoil1
350.024	3.5	criticalItem	n/a	n/a	20735	2	7	35	193	2	n/a	criticalTrue
354.025	3.5	genericItem	n/a	n/a	10736	1	7	36	194	2	n/a	n/a
358.024	3.5	genericItem	n/a	n/a	10737	1	7	37	195	2	n/a	n/a
362.024	3.5	genericItem	n/a	n/a	10738	1	7	38	196	2	n/a	n/a
366.024	3.5	criticalItem	n/a	n/a	20739	2	7	39	197	2	n/a	criticalFalse
370.026	3.5	controlItem	n/a	n/a	10740	1	7	40	198	2	n/a	controlTrue
374.025	3.5	genericItem	n/a	n/a	10741	1	7	41	199	2	n/a	n/a
378.024	3.5	genericItem	n/a	n/a	10742	1	7	42	200	2	n/a	n/a
382.023	3.5	genericItem	n/a	n/a	10743	1	7	43	201	2	n/a	n/a
386.024	3.5	criticalItem	n/a	n/a	20744	2	7	44	202	2	n/a	criticalTrue
390.024	3.5	genericItem	n/a	n/a	10745	1	7	45	203	2	n/a	n/a
394.023	3.5	criticalItem	n/a	n/a	20746	2	7	46	204	2	n/a	criticalTrue
398.023	3.5	genericItem	n/a	n/a	10747	1	7	47	205	2	n/a	n/a
402.024	3.5	genericItem	n/a	n/a	10748	1	7	48	206	2	n/a	n/a
406.024	3.5	criticalItem	n/a	n/a	20749	2	7	49	207	2	n/a	criticalFalse
410.024	3.5	controlItem	n/a	n/a	10750	1	7	50	208	2	n/a	controlTrue
414.023	n/a	n/a	n/a	n/a	90700	9	7	0	209	2	n/a	n/a
418.023	n/a	n/a	n/a	n/a	90000	5	0	0	210	2	n/a	n/a
