onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
2.00925	n/a	n/a	n/a	n/a	80100	1	0	445	4	8	n/a
12.0075	3.5	controlItem	n/a	n/a	10104	1	4	446	4	1	n/a
15.4912	3.0	controlItem	n/a	n/a	40104	1	4	447	4	0	n/a
18.4905	3.0	controlItem	Foil1	0.306	40104	1	4	448	4	4	controlFoil1
22.0074	3.5	controlItem	n/a	n/a	10118	1	18	449	4	1	n/a
25.4908	3.0	controlItem	n/a	n/a	40118	1	18	450	4	0	n/a
28.4887	3.0	controlItem	True	0.218	40118	1	18	451	4	4	controlTrue
32.0062	3.5	criticalItem	n/a	n/a	10122	1	22	452	4	1	n/a
35.4881	3.0	criticalItem	n/a	n/a	30122	1	22	453	4	0	n/a
38.4888	3.0	criticalItem	False	0.376	30122	1	22	454	4	3	criticalFalse
42.0052	3.5	controlItem	n/a	n/a	10149	1	49	455	4	1	n/a
45.4879	3.0	controlItem	n/a	n/a	20149	1	49	456	4	0	n/a
48.4876	3.0	controlItem	True	0.242	20149	1	49	457	4	2	controlTrue
52.0044	3.5	controlItem	n/a	n/a	10140	1	40	458	4	1	n/a
55.4868	3.0	controlItem	n/a	n/a	20140	1	40	459	4	0	n/a
58.4868	3.0	controlItem	Foil2	0.36	20140	1	40	460	4	2	controlFoil2
62.0022	3.5	controlItem	n/a	n/a	10123	1	23	461	4	1	n/a
65.4849	3.0	controlItem	n/a	n/a	50123	1	23	462	4	0	n/a
68.4851	3.0	controlItem	Foil1	1.593	50123	1	23	463	4	5	controlFoil1
72.0012	3.5	criticalItem	n/a	n/a	10110	1	10	464	4	1	n/a
75.4849	3.0	criticalItem	n/a	n/a	30110	1	10	465	4	0	n/a
78.4855	3.0	criticalItem	True	0.276	30110	1	10	466	4	3	criticalTrue
82.0006	3.5	criticalItem	n/a	n/a	10150	1	50	467	4	1	n/a
85.4841	3.0	criticalItem	n/a	n/a	50150	1	50	468	4	0	n/a
88.4838	3.0	criticalItem	True	0.245	50150	1	50	469	4	5	criticalTrue
91.999	3.5	criticalItem	n/a	n/a	10117	1	17	470	4	1	n/a
95.4833	3.0	criticalItem	n/a	n/a	20117	1	17	471	4	0	n/a
98.4823	3.0	criticalItem	True	0.361	20117	1	17	472	4	2	criticalTrue
102.015	3.5	controlItem	n/a	n/a	10121	1	21	473	4	1	n/a
105.498	3.0	controlItem	n/a	n/a	50121	1	21	474	4	0	n/a
108.499	3.0	controlItem	True	0.237	50121	1	21	475	4	5	controlTrue
112.014	3.5	controlItem	n/a	n/a	10124	1	24	476	4	1	n/a
115.497	3.0	controlItem	n/a	n/a	40124	1	24	477	4	0	n/a
118.497	3.0	controlItem	True	1.402	40124	1	24	478	4	4	controlTrue
122.014	3.5	criticalItem	n/a	n/a	10119	1	19	479	4	1	n/a
125.497	3.0	criticalItem	ForbiddenKey	2.691	60119	1	19	480	4	0	n/a
128.496	3.0	criticalItem	False	0.399	60119	1	19	481	4	6	criticalFalse
132.013	3.5	controlItem	n/a	n/a	10146	1	46	482	4	1	n/a
135.496	3.0	controlItem	n/a	n/a	50146	1	46	483	4	0	n/a
138.495	3.0	controlItem	True	0.242	50146	1	46	484	4	5	controlTrue
142.011	3.5	controlItem	n/a	n/a	10132	1	32	485	4	1	n/a
145.494	3.0	controlItem	n/a	n/a	50132	1	32	486	4	0	n/a
148.494	3.0	controlItem	True	1.251	50132	1	32	487	4	5	controlTrue
152.011	3.5	criticalItem	n/a	n/a	10126	1	26	488	4	1	n/a
155.493	3.0	criticalItem	n/a	n/a	20126	1	26	489	4	0	n/a
158.493	3.0	criticalItem	False	0.307	20126	1	26	490	4	2	criticalFalse
162.01	3.5	controlItem	n/a	n/a	10116	1	16	491	4	1	n/a
165.492	3.0	controlItem	n/a	n/a	70116	1	16	492	4	0	n/a
168.492	3.0	controlItem	True	0.198	70116	1	16	493	4	7	controlTrue
172.009	3.5	controlItem	n/a	n/a	10107	1	7	494	4	1	n/a
175.49	3.0	controlItem	n/a	n/a	20107	1	7	495	4	0	n/a
178.491	3.0	controlItem	True	0.306	20107	1	7	496	4	2	controlTrue
182.007	3.5	criticalItem	n/a	n/a	10131	1	31	497	4	1	n/a
185.491	3.0	criticalItem	n/a	n/a	50131	1	31	498	4	0	n/a
188.489	3.0	criticalItem	False	0.865	50131	1	31	499	4	5	criticalFalse
192.007	3.5	controlItem	n/a	n/a	10125	1	25	500	4	1	n/a
195.49	3.0	controlItem	n/a	n/a	70125	1	25	501	4	0	n/a
198.489	3.0	controlItem	Foil1	0.55	70125	1	25	502	4	7	controlFoil1
202.005	3.5	criticalItem	n/a	n/a	10128	1	28	503	4	1	n/a
205.489	3.0	criticalItem	n/a	n/a	20128	1	28	504	4	0	n/a
208.488	3.0	criticalItem	Foil	0.291	20128	1	28	505	4	2	criticalFoil
212.005	3.5	criticalItem	n/a	n/a	10114	1	14	506	4	1	n/a
215.488	3.0	criticalItem	n/a	n/a	60114	1	14	507	4	0	n/a
218.487	3.0	criticalItem	False	0.262	60114	1	14	508	4	6	criticalFalse
222.003	3.5	criticalItem	n/a	n/a	10112	1	12	509	4	1	n/a
225.487	3.0	criticalItem	n/a	n/a	70112	1	12	510	4	0	n/a
228.486	3.0	criticalItem	False	0.275	70112	1	12	511	4	7	criticalFalse
232.002	3.5	criticalItem	n/a	n/a	10136	1	36	512	4	1	n/a
235.485	3.0	criticalItem	n/a	n/a	60136	1	36	513	4	0	n/a
238.486	3.0	criticalItem	True	0.714	60136	1	36	514	4	6	criticalTrue
242.001	3.5	criticalItem	n/a	n/a	10141	1	41	515	4	1	n/a
245.485	3.0	criticalItem	n/a	n/a	40141	1	41	516	4	0	n/a
248.484	3.0	criticalItem	True	0.332	40141	1	41	517	4	4	criticalTrue
252	n/a	n/a	n/a	n/a	90100	1	0	518	4	9	n/a
256	n/a	n/a	n/a	n/a	80900	9	0	519	4	8	n/a
266	3.5	controlItem	n/a	n/a	10915	9	15	520	4	1	n/a
269.481	3.0	controlItem	n/a	n/a	20915	9	15	521	4	0	n/a
272.481	3.0	controlItem	True	0.249	20915	9	15	522	4	2	controlTrue
276.014	3.5	controlItem	n/a	n/a	10911	9	11	523	4	1	n/a
279.498	3.0	controlItem	n/a	n/a	50911	9	11	524	4	0	n/a
282.497	3.0	controlItem	True	0.24	50911	9	11	525	4	5	controlTrue
286.013	3.5	controlItem	n/a	n/a	10943	9	43	526	4	1	n/a
289.497	3.0	controlItem	n/a	n/a	20943	9	43	527	4	0	n/a
292.496	3.0	controlItem	True	0.246	20943	9	43	528	4	2	controlTrue
296.013	3.5	criticalItem	n/a	n/a	10928	9	28	529	4	1	n/a
299.496	3.0	criticalItem	n/a	n/a	70928	9	28	530	4	0	n/a
302.495	3.0	criticalItem	True	0.235	70928	9	28	531	4	7	criticalTrue
306.011	3.5	criticalItem	n/a	n/a	10919	9	19	532	4	1	n/a
309.495	3.0	criticalItem	n/a	n/a	20919	9	19	533	4	0	n/a
312.494	3.0	criticalItem	Foil	0.256	20919	9	19	534	4	2	criticalFoil
316.01	3.5	criticalItem	n/a	n/a	10949	9	49	535	4	1	n/a
319.493	3.0	criticalItem	n/a	n/a	50949	9	49	536	4	0	n/a
322.494	3.0	criticalItem	False	0.307	50949	9	49	537	4	5	criticalFalse
326.009	3.5	criticalItem	n/a	n/a	10922	9	22	538	4	1	n/a
329.492	3.0	criticalItem	n/a	n/a	50922	9	22	539	4	0	n/a
