onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
188.49	3.0	criticalItem	False	2.124	70541	5	41	351	3	7	criticalFalse
192.007	3.5	controlItem	n/a	n/a	10514	5	14	352	3	1	n/a
195.49	3.0	controlItem	n/a	n/a	30514	5	14	353	3	0	n/a
198.49	3.0	controlItem	True	1.068	30514	5	14	354	3	3	controlTrue
202.006	3.5	controlItem	n/a	n/a	10515	5	15	355	3	1	n/a
205.49	3.0	controlItem	n/a	n/a	20515	5	15	356	3	0	n/a
208.489	3.0	controlItem	Foil2	0.575	20515	5	15	357	3	2	controlFoil2
212.005	3.5	controlItem	n/a	n/a	10527	5	27	358	3	1	n/a
215.488	3.0	controlItem	n/a	n/a	20527	5	27	359	3	0	n/a
218.487	3.0	controlItem	Foil2	0.82	20527	5	27	360	3	2	controlFoil2
222.004	3.5	criticalItem	n/a	n/a	10550	5	50	361	3	1	n/a
225.486	3.0	criticalItem	ForbiddenKey	0.858	30550	5	50	362	3	0	n/a
228.488	3.0	criticalItem	True	0.381	30550	5	50	363	3	3	criticalTrue
232.003	3.5	controlItem	n/a	n/a	10518	5	18	364	3	1	n/a
235.487	3.0	controlItem	n/a	n/a	70518	5	18	365	3	0	n/a
238.486	3.0	controlItem	True	0.531	70518	5	18	366	3	7	controlTrue
242.001	3.5	controlItem	n/a	n/a	10517	5	17	367	3	1	n/a
245.484	3.0	controlItem	n/a	n/a	50517	5	17	368	3	0	n/a
248.485	3.0	controlItem	Foil1	0.94	50517	5	17	369	3	5	controlFoil1
252.001	n/a	n/a	n/a	n/a	90500	5	0	370	3	9	n/a
256.001	n/a	n/a	n/a	n/a	81000	10	0	371	3	8	n/a
266	3.5	criticalItem	n/a	n/a	11026	10	26	372	3	1	n/a
269.483	3.0	criticalItem	n/a	n/a	51026	10	26	373	3	0	n/a
272.483	3.0	criticalItem	False	0.801	51026	10	26	374	3	5	criticalFalse
276.015	3.5	criticalItem	n/a	n/a	11045	10	45	375	3	1	n/a
279.5	3.0	criticalItem	n/a	n/a	21045	10	45	376	3	0	n/a
282.499	3.0	criticalItem	False	0.772	21045	10	45	377	3	2	criticalFalse
286.013	3.5	controlItem	n/a	n/a	11031	10	31	378	3	1	n/a
289.497	3.0	controlItem	n/a	n/a	71031	10	31	379	3	0	n/a
292.496	3.0	controlItem	Foil2	1.601	71031	10	31	380	3	7	controlFoil2
296.013	3.5	controlItem	n/a	n/a	11037	10	37	381	3	1	n/a
299.496	3.0	controlItem	n/a	n/a	41037	10	37	382	3	0	n/a
302.496	3.0	controlItem	True	1.258	41037	10	37	383	3	4	controlTrue
306.011	3.5	criticalItem	n/a	n/a	11033	10	33	384	3	1	n/a
309.495	3.0	criticalItem	n/a	n/a	61033	10	33	385	3	0	n/a
312.495	3.0	criticalItem	True	1.01	61033	10	33	386	3	6	criticalTrue
316.011	3.5	controlItem	n/a	n/a	11049	10	49	387	3	1	n/a
319.494	3.0	controlItem	n/a	n/a	41049	10	49	388	3	0	n/a
322.495	3.0	controlItem	Foil1	2.125	41049	10	49	389	3	4	controlFoil1
326.009	3.5	criticalItem	n/a	n/a	11020	10	20	390	3	1	n/a
329.493	3.0	criticalItem	n/a	n/a	31020	10	20	391	3	0	n/a
332.492	3.0	criticalItem	True	1.21	31020	10	20	392	3	3	criticalTrue
336.009	3.5	criticalItem	n/a	n/a	11010	10	10	393	3	1	n/a
339.492	3.0	criticalItem	n/a	n/a	51010	10	10	394	3	0	n/a
342.492	3.0	criticalItem	True	1.155	51010	10	10	395	3	5	criticalTrue
346.008	3.5	criticalItem	n/a	n/a	11035	10	35	396	3	1	n/a
349.492	3.0	criticalItem	n/a	n/a	61035	10	35	397	3	0	n/a
352.491	3.0	criticalItem	True	0.538	61035	10	35	398	3	6	criticalTrue
356.006	3.5	criticalItem	n/a	n/a	11015	10	15	399	3	1	n/a
359.49	3.0	criticalItem	n/a	n/a	41015	10	15	400	3	0	n/a
362.49	3.0	criticalItem	False	1.578	41015	10	15	401	3	4	criticalFalse
366.008	3.5	criticalItem	n/a	n/a	11005	10	5	402	3	1	n/a
369.49	3.0	criticalItem	n/a	n/a	21005	10	5	403	3	0	n/a
372.489	3.0	criticalItem	False	1.195	21005	10	5	404	3	2	criticalFalse
376.005	3.5	controlItem	n/a	n/a	11039	10	39	405	3	1	n/a
379.488	3.0	controlItem	n/a	n/a	41039	10	39	406	3	0	n/a
382.488	3.0	controlItem	True	0.501	41039	10	39	407	3	4	controlTrue
386.004	3.5	criticalItem	n/a	n/a	11003	10	3	408	3	1	n/a
389.486	3.0	criticalItem	n/a	n/a	61003	10	3	409	3	0	n/a
392.487	3.0	criticalItem	True	0.46	61003	10	3	410	3	6	criticalTrue
396.003	3.5	criticalItem	n/a	n/a	11023	10	23	411	3	1	n/a
399.487	3.0	criticalItem	n/a	n/a	31023	10	23	412	3	0	n/a
402.486	3.0	criticalItem	True	0.976	31023	10	23	413	3	3	criticalTrue
406.001	3.5	controlItem	n/a	n/a	11028	10	28	414	3	1	n/a
409.486	3.0	controlItem	n/a	n/a	21028	10	28	415	3	0	n/a
412.485	3.0	controlItem	True	0.672	21028	10	28	416	3	2	controlTrue
416.001	3.5	criticalItem	n/a	n/a	11008	10	8	417	3	1	n/a
419.484	3.0	criticalItem	n/a	n/a	31008	10	8	418	3	0	n/a
422.484	3.0	criticalItem	Foil	0.902	31008	10	8	419	3	3	criticalFoil
425.999	3.5	controlItem	n/a	n/a	11038	10	38	420	3	1	n/a
429.484	3.0	controlItem	n/a	n/a	51038	10	38	421	3	0	n/a
432.482	3.0	controlItem	Foil2	0.904	51038	10	38	422	3	5	controlFoil2
436.015	3.5	controlItem	n/a	n/a	11029	10	29	423	3	1	n/a
439.498	3.0	controlItem	n/a	n/a	21029	10	29	424	3	0	n/a
442.499	3.0	controlItem	Foil1	1.013	21029	10	29	425	3	2	controlFoil1
446.014	3.5	criticalItem	n/a	n/a	11018	10	18	426	3	1	n/a
449.498	3.0	criticalItem	n/a	n/a	21018	10	18	427	3	0	n/a
452.498	3.0	criticalItem	True	0.41	21018	10	18	428	3	2	criticalTrue
456.013	3.5	controlItem	n/a	n/a	11040	10	40	429	3	1	n/a
459.497	3.0	controlItem	n/a	n/a	61040	10	40	430	3	0	n/a
462.497	3.0	controlItem	Foil1	1.325	61040	10	40	431	3	6	controlFoil1
466.013	3.5	controlItem	n/a	n/a	11046	10	46	432	3	1	n/a
469.495	3.0	controlItem	n/a	n/a	61046	10	46	433	3	0	n/a
472.496	3.0	controlItem	Foil1	0.999	61046	10	46	434	3	6	controlFoil1
476.011	3.5	controlItem	n/a	n/a	11019	10	19	435	3	1	n/a
479.494	3.0	controlItem	n/a	n/a	31019	10	19	436	3	0	n/a
482.494	3.0	controlItem	True	0.786	31019	10	19	437	3	3	controlTrue
486.011	3.5	controlItem	n/a	n/a	11017	10	17	438	3	1	n/a
489.494	3.0	controlItem	n/a	n/a	61017	10	17	439	3	0	n/a
492.494	3.0	controlItem	Foil2	1.51	61017	10	17	440	3	6	controlFoil2
496.01	3.5	controlItem	n/a	n/a	11021	10	21	441	3	1	n/a
499.493	3.0	controlItem	n/a	n/a	61021	10	21	442	3	0	n/a
502.493	3.0	controlItem	True	0.533	61021	10	21	443	3	6	controlTrue
506.008	n/a	n/a	n/a	n/a	91000	10	0	444	3	9	n/a
