onset	duration	trial_type	response	response_time	stim_id	stim_events	stim_slides	trial_id	run_id	stim_type	response_type
459.495	3.0	controlItem	n/a	n/a	20222	2	22	430	3	0	n/a
462.494	3.0	controlItem	True	0.271	20222	2	22	431	3	2	controlTrue
466.01	3.5	criticalItem	n/a	n/a	10245	2	45	432	3	1	n/a
469.493	3.0	criticalItem	n/a	n/a	40245	2	45	433	3	0	n/a
472.492	3.0	criticalItem	False	0.346	40245	2	45	434	3	4	criticalFalse
476.009	3.5	criticalItem	n/a	n/a	10236	2	36	435	3	1	n/a
479.492	3.0	criticalItem	n/a	n/a	50236	2	36	436	3	0	n/a
482.492	3.0	criticalItem	Foil	0.307	50236	2	36	437	3	5	criticalFoil
486.008	3.5	controlItem	n/a	n/a	10235	2	35	438	3	1	n/a
489.491	3.0	controlItem	n/a	n/a	30235	2	35	439	3	0	n/a
492.49	3.0	controlItem	True	0.498	30235	2	35	440	3	3	controlTrue
496.007	3.5	controlItem	n/a	n/a	10204	2	4	441	3	1	n/a
499.49	3.0	controlItem	n/a	n/a	60204	2	4	442	3	0	n/a
502.489	3.0	controlItem	True	0.307	60204	2	4	443	3	6	controlTrue
506.007	n/a	n/a	n/a	n/a	90200	2	0	444	3	9	n/a
